zip,city,day_0,time_0,day_1,time_1,day_2,time_2,publicHolidayCode
06318,WANSLEBEN ,Donnerstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
06388,WIESKAU ,Donnerstag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
06526,SANGERHAUSEN ,Donnerstag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
06537,KELBRA ,Donnerstag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
06542,ALLSTEDT ,Donnerstag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
06567,BAD FRANKENHAUSEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
06618,NAUMBURG ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
06628,BAD KÖSEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
06686,LÜTZEN ,Donnerstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
06686,RIPPBACH - GROß GÖHREN ,Donnerstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
06688,GROßKORBETHA ,Donnerstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
06688,WENGELSDORF ,Donnerstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
07743,JENA ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07743,JENA-ZWÄTZEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07745,JENA ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07745,JENA-AMMERBACH ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07745,JENA-WINZERLA ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07745,JENA-BURGAU ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07745,JENA-SÜD ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07747,JENA ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07747,JENA-LOBEDA ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07749,JENA ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07749,JENA-ZENTRUM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07749,JENA-ZIEGENHAIN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07749,JENA-OST ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07749,JENA-WÖLLNITZ ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,DRACKENDORF B.JENA ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,GOLMSDORF ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,JENA-CLOSEWITZ ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,JENA-COSPEDA ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,JENA-ISSERSTEDT ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,JENA-KRIPPENDORF ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,JENA-KUNITZ ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,JENA-REMDERODA ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,JENA-VIERZEHNHEILIGE ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,JENA-WOGAU ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,GROßPÜRSCHÜTZ ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,JENA-ILMNITZ ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,JENA-MAUA ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07751,JENA-MÜNCHENRODA ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07774,DORNBURG-CAMBURG ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07774,CAMBURG-ZÖTHEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07778,DORNBURG ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07778,LEHESTEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07778,LEHESTEN-NERKEWITZ ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07778,PORSTENDORF ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07778,DORNDORF ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
07778,TAUTENBURG ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
08541,Neuensalz ,Dienstag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
09100,VÖLKERMARKT/KÄRNTEN ,Donnerstag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
34114,HAINA-LÖHLBACH ,Donnerstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34117,KASSEL ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34119,KASSEL ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34121,KASSEL ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34121,KASSEL ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34121,KASSEL-WELHEIDEN ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34123,KASSEL ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34123,KASSEL-BETTENHAUSEN ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34123,KASSEL-WALDAU ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34123,KASSEL-UNTERNEUSTADT ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34125,KASSEL ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34125,KASSEL-WOLFSANGER ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34127,KASSEL ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34128,KASSEL ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34128,KASSEL-HARLESHAUSEN ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34128,KASSEL-JUNGFERNKOPF ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34130,KASSEL-KIRCHDITMOLD ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34131,KASSEL-WILHELMSHÖHE ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34131,KASSEL-BRASSELBERG ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34132,KASSEL ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34132,KASSEL-BRASSELBERG ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34132,KASSEL-NORDSHAUSEN ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34132,KASSEL-OBERZWEHREN ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34134,KASSEL ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34134,KASSEL-HELLEBÜHN ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34134,KASSEL-NIEDERZWEHREN ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34134,KASSEL-SÜSTERFELD ,Mittwoch,zwischen 9 - 13 Uhr,Freitag,zwischen 9 - 13 Uhr,,,1
34212,MELSUNGEN ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34212,MELSUNGEN-KEHRENBACH ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34212,MELSUNGEN-RÖHRENFURTH ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34212,MELSUNGEN-OBERMELSUNGEN ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34225,BAUNATAL ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34225,BAUNATAL-ALTENBAUNA ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34225,BAUNATAL-ALTENRITTE ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34225,BAUNATAL-GROßENRITTE ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34225,BAUNATAL-GUNTERSHAUS ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34225,BAUNATAL-HERTINGSHAU ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34225,BAUNATAL-RENGERSHAUS ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34233,FULDATAL ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34233,FULDATAL-IHRINGSHAUS ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34233,FULDATAL-KNICKHAGEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34233,FULDATAL-ROTHWESTEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34233,FULDATAL-SIMMERSHAUS ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34233,FULDATAL-WAHNHAUSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34233,FULDATAL-WILHELMSHAU ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34246,VELLMAR ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34246,VELLMAR-FROMMERSHAUS ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34246,VELLMAR-NIEDERVELLMA ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34246,VELLMAR-OBERVELLMAR ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34246,VELLMAR-WEST ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34253,LOHFELDEN ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34253,LOHFELDEN-CRUMBACH ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34253,LOHFELDEN-OCHSHAUSEN ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34253,LOHFELDEN-VOLLMARSHA ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34260,KAUFUNGEN ,Mittwoch,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34260,NIEDERKAUFUNGEN ,Mittwoch,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34260,OBERKAUFUNGEN ,Mittwoch,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34266,NIESTETAL-HEILIGENRO ,Dienstag,zwischen 13 - 16:30 Uhr,Freitag,zwischen 13 - 16:30 Uhr,,,1
34266,NIESTETAL-SANDERSHAU ,Dienstag,zwischen 13 - 16:30 Uhr,Freitag,zwischen 13 - 16:30 Uhr,,,1
34270,SCHAUENBURG ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34270,SCHAUENBURG-BREITENB ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34270,SCHAUENBURG-ELGERSHA ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34270,SCHAUENBURG-EMSHAGEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34270,SCHAUENBURG-HOF ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34270,SCHAUENBURG-MARTINHAGEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34277,FULDABRÜCK-BERGSHAUS ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34277,FULDABRÜCK-DENNHAUSE ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34277,FULDABRÜCK-DITTERSHA ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34277,FULDABRÜCK-DÖRNHAGEN ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34281,GUDENSB.-OBERVORSCHÜ ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34281,GUDENSBERG ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34281,GUDENSBERG-GLEICHEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34281,GUDENSBERG-MADEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34281,GUDENSBERG-DISSEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34281,GUDENSBERG-DEUTE ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34286,SPANGENBERG ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34286,SPANGENBERG-PFIEFFE ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34286,SPANGENBERG-BISCHOFERODE ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34286,SPANGENBERG-METZEBACH ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34289,ZIERENBERG ,Donnerstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34289,ZIERENBERG-OBERELSUN ,Donnerstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34289,ZIERENBERG-OEHLSHAUSEN ,Donnerstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34289,ZIERENBERG-BURGHASUNGEN ,Donnerstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34292,AHNATAL ,Donnerstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34292,AHNATAL-HECKERSHAUSE ,Donnerstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34292,AHNATAL-KAMMERBERG ,Donnerstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34292,AHNATAL-WEIMAR ,Donnerstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34295,EDERMÜNDE ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34295,EDERMÜNDE-BESSE ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34295,EDERMÜNDE-GRIFTE ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34295,EDERMÜNDE-HALDORF ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34295,EDERMÜNDE-HOLZHAUSEN ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34298,HELSA ,Mittwoch,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34298,HELSA-ESCHENSTRUTH ,Mittwoch,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34298,HELSA-WICKENRODE ,Mittwoch,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34302,CUXHAGEN-ALBSHAUSEN ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34302,GUXHAGEN ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34302,GUXHAGEN-BÜCHENWERRA ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34302,GUXHAGEN-ELLENBERG ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34302,GUXHAGEN-WOLLRODE ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34304,GUXHAGEN ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34305,NIEDENSTEIN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34305,NIEDENSTEIN-ERMETHEIS ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34305,NIEDENSTEIN-METZE ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34305,NIEDENSTEIN-WICHDORF ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34308,BAD EMSTAL-RIEDE ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34308,BAD EMSTAL-BALHORN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34308,BAD EMSTAL-SAND ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34308,BAD EMSTAL-MERXHAUSEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34311,NAUMBURG-ELBENBERG ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34311,NAUMBURG-HESSEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34311,NAUMBURG-ALTENSTÄDT ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34314,ESPENAU ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34314,ESPENAU-HOHENKIRCHEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34314,ESPENAU-MÖNCHEHOF ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34314,ESPENAU-SCHÄFERBERG ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34317,HABICHTSWALD ,Donnerstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34317,HABICHTSWALD-DÖRNBER ,Donnerstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34317,HABICHTSWALD-EHLEN ,Donnerstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34320,SÖHREWALD-WELLERODE ,Mittwoch,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34323,MALSFELD-DAGOBERTSHAUSEN ,Dienstag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34323,MALSFELD-BEISEFÖRTH ,Dienstag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34323,MALSFELD ,Dienstag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34326,MORSCHEN ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34326,MORSCHEN-EUBACH ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34327,KÖRLE ,Dienstag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34329,NIESTE ,Mittwoch,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34346,BONAFORTH ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34346,HANN. MÜNDEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34346,HANN.MÜNDEN-GIMTE ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34346,HANN.MÜNDEN-GLASHÜTT ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34346,HANN.MÜNDEN-HEDEMÜND ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34346,HANN.MÜNDEN-HEMELN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34346,HANN.MÜNDEN-LIPPOLDS ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34346,HANN.MÜNDEN-VOLKMARS ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34346,HANN.MÜNDEN-WIERSHAU ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34346,HANN. MÜNDEN-MIELENHAUSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34355,STAUFENBERG-SICHELNSSTEIN ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34355,STAUFENB.-LANDWEHRHA ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34355,STAUFENB.-LUTTERBERG ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34355,STAUFENBERG-SICHELNS ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34355,STAUFENBERG-SPEELE ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34355,STAUFENBERG-SPIEKERS ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34355,STAUFENBERG-USCHLAG ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34355,STAUFENBERG-DAHLHEIM ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34355,STAUFENBERG-ESCHERODE ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34359,REINHARDSH.-VECKERHA ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34359,REINHARDSHAGEN ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34359,REINHARDSHAGEN-VAAKE ,Freitag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
34369,HOFGEISMAR-CARLSDORF ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34369,HOFGEISMAR ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34369,HOFGEISMAR-HÜMME ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34369,HOFGEISMAR-HOMBRESSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34369,LIEBENAU-NIEDERMEISER ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34376,IMMENHAUSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34376,IMMENHAUSEN-HOLZHAUS ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34376,IMMENHAUSEN-MARIENDORF ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34379,CALDEN-MEIMBRESSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34379,CALDEN-WESTUFFELN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34379,CALDEN-OBERMEISER ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34379,CALDEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34379,CALDEN-FÜRSTENWALD ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34385,BAD KARLSH.-HELMERSH ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34385,BAD KARLSHAFEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34388,TRENDELB.-WÜLMERSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34388,TRENDELBURG ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34393,GREBENSTEIN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34393,GREBENSTEIN-BURGUFFE ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34393,GREBENSTEIN-USENHAUS ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34393,GREBENSTEIN-FRANKENHAUSEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34396,LIEBENAU ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34396,LIEBENAU-ZWERGEN ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34396,LIEBENAU-NIEDERMEISER ,Freitag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
34399,OBERWESER-GOTTSTREU ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
34399,OBERWESER-ARENBORN ,Freitag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
